name,latitude,longitude,category,landmark,barangay,city,province
"Parkbay Pizza ",17.83675460970811,121.7237169854343,food,,Centro,Amulung,CAGAYAN
"Sweet Bites & Drinks",14.18784123198877,120.88662033900619,food,"220 red gate kaharap ng yellow gate before simbahan","Buna Cerca",Indang,Cavite
"Nirvana Cafe",17.11878461370098,121.61613391712308,food,"Nirvana Resort",Tuble,Moalboal,Cebu
"Papu's Corner ",14.7066402797161,121.05307018384337,food,"Infront of nitz lugawan ","Santa Lucia","Quezon City","Metro Manila"
"Puzzles Food Hub",15.953167586329968,120.21758319810033,food,"Barangay TripMart 1 (3rd door)",Poblacion,Bugallon,Pangasinan
"RMJ Snack House",14.431858133134341,121.01917477324605,food,"Atoda terminal","Almanza Uno","Las Piñas","Metro Manila"
"Shann Milk Tea",8.236072009076207,122.99577640369534,food,"Kan-anan sa Baybay Sta Cruz",Poblacion,Sindangan,"Zamboanga del Norte"
"Fully Loaded Kitchenette ",14.751908680086245,121.14097086712718,food,,"San Jose",Rodriguez,Rizal
"Boss Ken Sisig ",14.55411162010559,121.24260546639562,food,"Morong national high school annex",Maybancal,Morong,Rizal
"Heaven' Hamburger With Sari Sari Store",14.730594734470692,121.13547133281827,food,Palengke,"San Jose",Rodriguez,Rizal
"JP's Burritos ",9.949845735233797,123.36780784651637,food,"JP's Burritos bar",Basdiot,Moalboal,Cebu
Peanuterns,14.74613254049232,121.13124115392564,food,"Tagumpay Housing","San Jose",Rodriguez,Rizal
"Bro's Inasal",16.719042685286617,120.34900037571788,food,"back of Jollibee Bacnotan",Nagsimbaanan,Bacnotan,"LA UNION"
"Morning Dose Cafe",8.588330729163527,123.35015555843711,food,"Beside Mercury Drugstore",Minaog,"Dipolog City","Zamboanga del Norte"
"Filipino Indian Restaurant ",11.58200322914341,122.75546556338668,food,"beside dasal clinic","Poblacion III (Barangay III)","Roxas City",Capiz
"Chongs Siomai Rice",14.97301174470882,120.52746047367275,food,"Near Saap beside L.A Tan",Poblacion,Floridablanca,Pampanga
"L&a Boiling Spot",14.756866988754947,121.15959512069821,food,"c&g mini grocery","San Isidro",Rodriguez,Rizal
LuckyChan,14.695350088326427,121.12166600301862,food,"Barangay Hall","Guitnang Bayan I (Pob.)","San Mateo",Rizal
"Meras Flower Shop ",10.384226582977767,124.98390851542354,food,"near at julies bakeshop ","Zone III (Pob.)",Sogod,"Southern Leyte"
"Kartrev Cafe",6.21705915697524,125.06544498726726,food,"Power Purple School",Poblacion,Polomolok,"South Cotabato"
JolliBites,15.914587821536356,120.3610129840672,food,"Brgy Magtaking (beside health center)",Magtaking,"San Carlos City",Pangasinan
"Juliana's Restaurant & Pancitan",16.672950775739984,121.20668029412627,food,"Near Nyro's Gas Station","Mabatobato (Lamut)",Lamut,Ifugao
"El Patron Food Supply ",11.58427017736351,122.75229820981622,food,"Rozil beauty salon ","Poblacion IV (Barangay IV)","Roxas City",Capiz
"Coffee Break- Ormoc Branch",11.010580575037944,124.60535963997245,food,"Near brgy. Hall or dike area","Don Felipe Larrazabal",Ormoc,LEYTE
"Mateos Showmai De Cebu",14.752326279723917,121.1533080227673,food,,"San Isidro",Rodriguez,Rizal
"37 Coffee",11.569677234653266,122.75399604812264,food,"Infront of Hercor College",Lawa-an,"Roxas City",Capiz
"Vita Bella Bubble Tea And Coffee Shop ",11.005412603840663,124.60731262341142,food,"Beside Angel's Letchon Manok And dayka bakeshop","Barangay 2 (Pob.)",Ormoc,LEYTE
"Chop N’ Chew",8.239844100156134,122.99886060878634,food,"Beside Rysha Pension House",Poblacion,Sindangan,"Zamboanga del Norte"
"Mango Feliz",14.625449106155632,121.17949476465583,food,"Inarawan Church and Dazma school",Inarawan,Antipolo,Rizal
"K-STORE PANABO KOREAN RESTAURANT",7.30275253263904,125.68302160128951,food,"BACK OF BDO NETWORK BANK","Santo Niño (Pob.)",Panabo,"Davao del Norte"
"PINK N PAWS FOOD HUB",17.479730237463976,121.46703226491809,food,"Beside Latawan Degay","Laya West",Tabuk,Kalinga
"Duo Brew ",14.978462922328438,120.53444495424628,food,"Infront of Megabyte College Foundation Inc ",Mabical,Floridablanca,Pampanga
"Indian Curry Food Hub",11.606800250841005,122.73329918898405,food,"Lawis baybay in front of reeses grill",Baybay,"Roxas City",Capiz
"SJ Coffee",8.585803238078235,123.33760851994157,food,"Near Boulevard","Central (Pob.)","Dipolog City","Zamboanga del Norte"
"Anthony'food House( Balay Kalan-an)",11.574219200372035,122.75324502959847,food,"in front of mormons church besides dancorr","Poblacion X (Barangay X)","Roxas City",Capiz
"BluePlate Grillers & Noy Maki",11.583445774967918,122.7648532949388,food,,Banica,"Roxas City",Capiz
"Jelexie Mayantoc ",15.620096095995418,120.37713775411248,food,"Mayantoc public market ","Poblacion Norte",Mayantoc,Tarlac
"Dino's Kitchen And Dining Ipza",7.783731121210774,122.58863283321261,food,"In Front of Simon Hospital",Sanito,Ipil,"Zamboanga Sibugay"
"Ilonggo's Batchoy",7.77777463377454,122.58636569604278,food,"Front of ortega store",Poblacion,Ipil,"Zamboanga Sibugay"
"ULING Chicken &liempo Grill",11.583462526533886,122.75830702856183,food,"Front IDOL litson manok","Poblacion II (Barangay II)","Roxas City",Capiz
"Weng Eatery",14.538326855997639,121.10798237845302,food,"Kenneth talipapa Eusebio Ave.Pasig",Pinagbuhatan,Pasig,"Metro Manila"
"Chingu Samgyupsal",11.576632072709327,122.75477288290858,food,"In front of big ads printing supply","Poblacion XI (Barangay XI)","Roxas City",Capiz
"Square Knots Restaurant & Cafe",17.117759570121702,121.61310972645879,food,"Tarece- Ano Road",Tarece,"San Carlos City",Pangasinan
"Lalcos Delights Cafe",8.5717697870938,123.36507132276893,food,"just beside the guard house of Lorenzo Gardenville Subdivision ",Turno,"Dipolog City","Zamboanga del Norte"
"Villegas Freshly Baked Monay And Buns ",15.55601557343383,120.3933604247868,food,"Villegas paulo store ",Pitombayog,Mayantoc,Tarlac
"BJ's Flavor Cake And Pastry Shop ",8.907321407503655,125.02556892111897,food,"In front Sr. San Miguel Restro","South Poblacion",Medina,"Misamis Oriental"
"Ana Mia Foodie",8.892435174002145,125.03174303099513,food,"Maanas Elementary School",Maanas,Medina,"Misamis Oriental"
"DayBreak Corner",7.303237067119454,125.67974695935845,food,"Fronting Montessori, Beside Cebuana Lhuillier","San Francisco (Pob.)",Panabo,"Davao del Norte"
"Marian’s Pizza",7.310826599114661,125.67803738638759,food,"Near  Aces Panabo College","San Francisco (Pob.)",Panabo,"Davao del Norte"
"39ers Amulung",17.824891110389316,121.72471107915044,food,"Infront of Amulung National High School",Anquiray,Amulung,CAGAYAN
"CraveWave ",10.777969600298878,122.54600683227181,food,"tigum bridge",Tigum,Pavia,Iloilo
"Zulias ",14.728863521968876,121.14418348297477,food,"San Rafael Puregold ","San Isidro",Rodriguez,Rizal
"Nanay Mameng Litson Manok And Liempo",15.921507316783,120.37934371684761,food,"Marivic store",Coliling,"San Carlos City",Pangasinan
"FRESH N' UP",11.994610894513787,120.2020719833672,food,Boulevard,"Barangay III (Pob.)",Coron,Palawan
"48 Coffee.co/ Yu chin dragon milktea-Guimbal",10.66309015034002,122.32361549511552,food,"48 Coffee co.","Rizal-Tuguisan (Pob.)",Guimbal,Iloilo
"Zanes Cafe",15.73361468572157,120.5730070732534,food,"Infront of above sea level moncada ","Poblacion 1",Moncada,Tarlac
"Quiel's Grill ",15.61973284031867,120.377141777426,food,"Near Mayantoc public market ","Poblacion Norte",Mayantoc,Tarlac
"Marasug Cuisine",7.783304925549903,122.58665001019835,food,"Infront of LANDBANK Ipil",Poblacion,Ipil,"Zamboanga Sibugay"
"WoodTown Food House",6.381263983038968,124.75397983565927,food,"Aranda Zone 2B (Besides Dingrose Resort ","Libertad (Pob.)",Surallah,"South Cotabato"
"Fika Kaffe",7.201330312956831,124.23992676660419,food,"Beside Metro Cotabato Water District","Rosary Heights VII","Cotabato City",Cotabato
"Kopi Tiam",7.199428655900736,124.24358261749148,food,"8z Building","Rosary Heights VII","Cotabato City",Cotabato
"Sweet Bliss",7.199167206113402,124.24298146739602,food,"8z Building","Rosary Heights VII","Cotabato City",Cotabato
Dabarkadzz,15.892509488936572,120.63225673511624,food,"Front of San Antonio de Padua church","Carmay West",Rosales,Pangasinan
"PABILI - FOOD",16.04618415908543,120.48646761104465,food,"Near Manaoag Public Market",Poblacion,Manaoag,Pangasinan
"K-EAT Snack Corner",6.719427508209917,124.51972609385848,food,"Esperanza National High School",Poblacion,Esperanza,"Sultan Kudarat"
"CAZA BISTRO PANABO CITY",7.323227051203936,125.66839300096035,food,"PUROK CAIMITO, TADECO ROAD UPPER NEW VISAYAS NEAR PANABO FAITH FRONTING WEARBREMCO HARDWARE","New Visayas",Panabo,"Davao del Norte"
"Mr. Cravings!",10.152016641867332,124.32741740718484,food,"Across Eastwest Rural Bank",Poblacion,Talibon,Bohol
"Chad's Food Trip",10.880197446365406,122.4824276749636,food,"Beside Public Plaza","Zone V Pob. (Barangay 5)",Cabatuan,Iloilo
"Tako Tako Queen By Happy Chai",7.3081944538385315,125.6849373690784,food,"MARYKNOLL Building ","Santo Niño (Pob.)",Panabo,"Davao del Norte"
"PP Coffee",10.144646065291404,124.32217268273234,food,"In front of Mercury Drugs",Poblacion,Talibon,Bohol
"Maria's Snack Bar",11.999372450009592,120.20163344219327,food,"Bancuang Baba","Barangay V (Pob.)",Coron,Palawan
"ALDONGS CHICKEN HOUSE",7.314437416218082,125.68577522411942,food,"CROSSING BANGOY","San Francisco (Pob.)",Panabo,"Davao del Norte"
Kabalyerisa,14.218410708205553,120.86279092356563,food,"Waze - Kabalyerisa","Calumpang Cerca",Indang,Cavite
"777 Store",10.708732155652683,123.83106222376229,food,"Near ecopure water refilling station",Cogon,Tuburan,Cebu
"SASHA`S CAFE",7.306143929152436,125.68344941362739,food,"Beside Rubi showroom and Public Market","Santo Niño (Pob.)",Panabo,"Davao del Norte"
"Eya Pizza Shack",17.11878461476972,121.61613391712308,food,"Besides 711 Burgos",Tanque,"Roxas City",Capiz
IniHauz,11.585045639921633,122.749242503196,food,"Before 7/11 and St Marys school",Tanque,"Roxas City",Capiz
"Nanas Cakes And Pastries",7.787947569228953,122.58296748015364,food,"Prk Leonila, Back of Shiloh Church","Ipil Heights",Ipil,"Zamboanga Sibugay"
"Teology Cafe",10.156034032975809,123.70161915197968,food,"Shell Station","Poblacion South","San Fernando",Cebu
Querencia,11.585085709310922,122.74987818673253,food,"Burgos 7/11",Tanque,"Roxas City",Capiz
"Brewlliant Cafe",15.896729492795323,120.64461434260012,food,"Along the Highway Road In Rosales-Balungao-Umingan ","San Pedro East",Rosales,Pangasinan
"A's House Of Unli",13.840465351646202,121.97727592661977,food,"Harap ng Yakap at Halik","R. Magsaysay (Pob.)",Unisan,Quezon
"48 Coffee Co.& Yu Chin Dragon Pearl Milk Tea",10.816968097687235,122.60701769962907,food,"Brgy Real","Cagamutan Norte",LEGANES,ILOILO
"Milk & Tea Roxas",11.584885028883477,122.75149086490273,food,"infront office of paolo roxas",Tanque,"Roxas City",Capiz
727,17.118765066319156,121.61609971895814,food,"Beside 7/11 Burgos",Tanque,"Roxas City",Capiz
"Le Katsu North Caloocan",14.756571952368706,121.02761065587401,food,"Saranay Road Bagumbong","Barangay 171",Caloocan,"Metro Manila"
"South Cafe",9.879067423838308,123.6008726991713,food,"Inside Elisa's place",Poblacion,Argao,Cebu
"Mama Ta Kananan",10.166634832366046,123.71025769904665,food,"Near Food Park","Poblacion North","San Fernando",Cebu
"Crispylicious Pizza",11.570708613796977,122.75978358462453,food,"Malipayon Village, Block 2, corner house",Tiza,"Roxas City",Capiz
"Bacolod Grilled",17.118784293143598,121.61613358184695,food,"Dalan padulong Capitol","Lower Ipil Heights",Ipil,"Zamboanga Sibugay"
"BLCK. Café",11.584352605314916,122.75084664814007,food,"D&M residence inn building","Poblacion V (Barangay V)","Roxas City",Capiz
"Nice Store",8.536151074959395,126.12122414633633,food,"Garay Building",Poblacion,Barobo,"Surigao del Sur"
"Happy Hamster Cafe",11.582888398767322,122.75476215407252,food,,"Poblacion III (Barangay III)","Roxas City",Capiz
"J's Dine & Cafe",8.917145306338693,125.02071479335426,food,"ECO GAZZ GASOLIN STATION ","North Poblacion",Medina,"Misamis Oriental"
"MET GROCERY",15.893718392426154,120.63137160614133,food,"Infront of Chinabank / Palawan Express","Zone II (Pob.)",Rosales,Pangasinan
"Jeck's Batchoy",17.11878461366974,121.61613391712308,food,"Lawaan, beside triumph",Lawa-an,"Roxas City",Capiz
"Stiacy's Pares And Bulalohan ",11.568569656424454,122.73864978924394,food,"Highway Cagay ",Cagay,"Roxas City",Capiz
"Ohhwee Frozen Yogurt",10.147748039552118,124.3241206370294,food,"Across AP Cargo near HR Printshop",Poblacion,Talibon,Bohol
"Dampa Seafoods Restaurant",14.060393004005647,121.32053168490529,food,"simula sa arko ng san gabriel, makalagpas ng riles ng train pang apat na bahay right side.","San Gabriel","San Pablo City",Laguna
"PAPABO Adventure Village",9.956077839824491,123.38258815929294,food,"PAPABO Adventure Village, Pet Babiera Street",Tuble,Moalboal,Cebu
"Keanne's Foodplace",14.984040786967677,120.53907779976726,food,"Beside Roadside Cafe",Valdez,Floridablanca,Pampanga
"BIGBREW UNISAN ",13.838039730110797,121.97633480653167,food,"Near at La Selle (Hair and Nail Salon)","F. De Jesus (Pob.)",Unisan,Quezon
"Eskina Cafe",10.138285908072316,124.31486064568162,food,"Across Talibon District Jail","San Jose",Talibon,Bohol
"Sugar Cafe",10.135743261028548,124.3195347301662,food,"BIT IC - Talibon","San Jose",Talibon,Bohol
"ROADSIDE CAFE",14.983970829485216,120.53904561325908,food,"Beside ECHOYS CARWASH",Valdez,Floridablanca,Pampanga
SweetCaZ,15.89439745300962,120.63009273668982,food,"Rosales Public Market","Zone II (Pob.)",Rosales,Pangasinan
"Matthew's Cafe",15.892343744958003,120.63076911494136,food,"Beside Rosales Public Market","Zone II (Pob.)",Rosales,Pangasinan
"Frontyard Snack Bar",17.11867599203178,121.61595219746232,food,,Damilag,"Manolo Fortich",Bukidnon
Chicks-to-Go,15.52375170656089,119.96530467644334,food,"Near Lakeview Hotel",Inhobol,Masinloc,Zambales
"Beyond Scoops",8.909694924274538,125.02494782344223,food,"In front of Vpark","South Poblacion",Medina,"Misamis Oriental"
"Belle's Homemade",13.813809327561692,120.98415719345212,food,"Purok Guijo SignboardBeside Yellow Big House",Inicbulan,Bauan,Batangas
"JS TEANGE",11.582647975054964,122.76674961671233,food,"TEODORICA AVE. BESIDE MOTOR PARTS SHOP",Banica,"Roxas City",Capiz
"Barako Alchemy",13.954452736373845,121.1091591976583,food,,"District I (Pob.)","Mataas Na Kahoy",Batangas
Nami.Ph,17.118784613584076,121.61613391712308,food,SM,Balintawak,Lipa,Batangas
"Streatside Food Hub",11.584047161920044,122.7555782161653,food,Streatside,"Poblacion III (Barangay III)","Roxas City",Capiz
"Jeen Classic Bibingka ",8.543361152258214,126.12133713439107,food,"Michael Art and Sign",Poblacion,Barobo,"Surigao del Sur"
"Kuys G Inasal",11.58305369035128,122.75515772416176,food,"Front of yusay credit in finance corp.","Poblacion III (Barangay III)","Roxas City",Capiz
"Queen Cup ",13.865768643245906,121.20522351935506,food,"Ecoverde homes ",Quilib,Rosario,Batangas
"MAC Francos Chicken Hub",14.710617035355533,121.13495467230678,food,"Across Baltazar",Maly,"San Mateo",Rizal
"Rafael Pizza",15.076093721845593,120.91622287407517,food,"Pront of calawitan elementary school",Calawitan,"San Ildefonso",Bulacan
"Yoyongs Dressed Chicken",15.620441591653673,120.37691881880164,food,"Purok 5","Pedro L. Quines",Mayantoc,Tarlac
"Jessa’s Best",17.118785,121.616134,food,,Mapandan,Mayantoc,Tarlac
"JuenBake & Copies",10.89988826807382,122.50917406752706,"non food",,Anuang,Cabatuan,Iloilo
"S&D Diner",11.577452410276573,122.75605019267842,food,"In front of 7 Eleven Capsu Main","Poblacion VIII (Barangay VIII)","Roxas City",Capiz
"Happy Crumbs",11.577349391411902,122.75646971538663,food,"Infront of Business Center",Tiza,"Roxas City",Capiz
"MaiChoi's Pizza House",15.616482559923151,120.43681791052222,food,"Public Market Near Cindys Bakery","Poblacion West","Santa Ignacia",Tarlac
"R&B FOODHOUSE",11.577434296232676,122.75849834166422,food,"Infront of Capiz Government and Business Center",Tiza,"Roxas City",Capiz
"J&D Food Beverage ",17.118784613463184,121.61613391712308,food,"Infront of Business center",Tiza,"Roxas City",Capiz
"MINGLE MOCHA COFFEE",7.5710854,124.9886536,"non food",,"West Kibawe (Pob.)",Kibawe,Bukidnon
"Hiraya Pares",15.579750749347042,119.9480346031487,food,"Purok 1, way to Napocor (Upper) after INC Church",Taltal,Masinloc,Zambales
"Grazie Store",16.96110902826503,120.4401153512299,food,"Malapit sa ORO refilling Station",Dardarat,Tagudin,"Ilocos Sur"
"Amira's Kimchi",15.538696525392076,119.95042545720935,food,7/11,"North Poblacion",Masinloc,Zambales
"Little Cupids' Snack Bar",13.840213384573353,121.20815047994256,food,"Namuco Tubigan ( Tulay), beside Serenestay Resort,",Namuco,Rosario,Batangas
"Sugar Cafe - Camiling",15.689761483410265,120.40738066658378,food,"Infront of Camiling West School","Poblacion D",Camiling,Tarlac
Everl,11.47783817778066,124.52828703448176,food,,Balaquid,Cabucgayan,Biliran
"LAGWERTA RESTAURANT & COFFEESHOP",15.538565377059854,119.95084187015891,food,"Rosario St. cor. Capt. Tinong St., North Poblacion, Masinloc, Zambales","North Poblacion",Masinloc,Zambales
"Californians Goodies",15.708137057086653,120.36918869242072,food,"san clemente","Poblacion Norte","San Clemente",Tarlac
Soykoleyt,14.976511184212619,120.5328761972487,food,"Front of kservico",Mabical,Floridablanca,Pampanga
"Triple N@G",8.904827879272169,125.02593906596302,food,"Pantalan ",Cabug,Medina,"Misamis Oriental"
"1418 Cafe",15.524779633965046,119.96091792359948,food,"Jayhan Gas Station",Inhobol,Masinloc,Zambales
"Joy's Garden",11.478393464688338,124.54770622774959,food,"Front of Pentecostal Church in Sitio Rawis, Looc",Looc,Cabucgayan,Biliran
"Teaology City",8.917317211243937,125.02352273091674,food,Munisipyo,"North Poblacion",Medina,"Misamis Oriental"
"MuRayta GenMerc",15.739844265507115,120.39110569283366,food,"Tapat Elem. School","Doclong 2","San Clemente",Tarlac
"Brielle's Bistro",7.572635568684322,124.98387620538148,food,"Near M Hotel","West Kibawe (Pob.)",Kibawe,Bukidnon
"Reine Andrea Store/RAVYNS LPG Trading",15.712517758784548,120.35915957763791,"non food","Beside MLhuillier","Poblacion Sur","San Clemente",Tarlac
"AG-AG KIOSK",10.150240431178865,124.32658424600959,food,"Plaza talibon",Poblacion,Talibon,Bohol
"DELHI NIHARI RESTAURANT ",14.979231517283807,120.53505093389997,food,"Megabyte Colllege ",Mabical,Floridablanca,Pampanga
Foodtearaphy,13.962890046240041,120.72745168581605,food,"YYDS Construction",Lanatan,Balayan,Batangas
"Diovannis Pizza House",11.554073458091697,124.41609291359782,food,"near CNHS","Magbangon (Pob.)",Cabucgayan,Biliran
"Korean Street",10.152643840243462,124.32776224301907,food,"ALTURAS FOOD COURT AND OUTSIDE ALTURAS",Poblacion,Talibon,Bohol
"3r's Roasted Chicken And Liempo",11.58379161464496,122.75592288002372,food,"Beside Medivia Pharmacy","Poblacion II (Barangay II)","Roxas City",Capiz
